,log_return,log_return,log_return,open_gap_up,open_gap_up,open_gap_up,open_gap_down,open_gap_down,open_gap_down,log_return,shift,shift,shift,shift,shift,gap,gap
,AZN.L,HSBA.L,ULVR.L,AZN.L,HSBA.L,ULVR.L,AZN.L,HSBA.L,ULVR.L,^VIX,shift 0,shift 1,shift 2,shift 3,shift 4,open_gap_up,open_gap_down
Date,,,,,,,,,,,,,,,,,
2015-12-01,-0.002433091224641555,0.006701394223077586,-0.004943512892429902,1,0,0,0,0,0,-0.06210711517800201,0.006210923014169292,-0.0030004966572995677,-0.002803805308372444,0.009576110997524638,-0.004498216116774699,0,0
2015-12-02,0.003716663657465295,-0.0007398269341174458,0.011917421101648546,0,0,0,0,0,0,0.056234516773678744,0.003932359488803859,0.006210923014169292,-0.0030004966572995677,-0.002803805308372444,0.009576110997524638,0,0
2015-12-03,-0.027144996718178938,-0.02491463073650591,-0.03005352578131313,0,0,0,0,0,0,0.1320337782706122,-0.02298479456552067,0.003932359488803859,0.006210923014169292,-0.0030004966572995677,-0.002803805308372444,0,0
2015-12-04,-0.00202406456148157,-0.005146322686571276,0.007186520329398813,0,0,0,0,0,0,-0.1628902204275376,-0.005865806959958056,-0.02298479456552067,0.003932359488803859,0.006210923014169292,-0.0030004966572995677,0,0
2015-12-07,0.010312836608431027,-0.010868659580014437,0.014836019206395212,0,0,0,0,0,0,0.012067503408254247,-0.0023752285989943026,-0.005865806959958056,-0.02298479456552067,0.003932359488803859,0.006210923014169292,0,0
2015-12-08,-0.009975983647065525,-0.015516156175242865,-0.01267622607705338,0,0,0,0,0,0,-0.00510061464297438,-0.014289740155642744,-0.0023752285989943026,-0.005865806959958056,-0.02298479456552067,0.003932359488803859,0,0
2015-12-09,-0.01140160231812792,-0.00914488660737496,-0.0039014059062068155,0,0,0,0,0,0,0.08289402882198485,-0.00138640848330593,-0.014289740155642744,-0.0023752285989943026,-0.005865806959958056,-0.02298479456552067,0,0
2015-12-10,-0.005237998767217563,-0.002346524778992495,-0.003932087282525191,0,0,0,0,0,0,0.004664437181111553,-0.0063202385993649185,-0.00138640848330593,-0.014289740155642744,-0.0023752285989943026,-0.005865806959958056,0,0
2015-12-11,-0.01091024316347146,-0.023222264270786108,-0.014456341386674352,0,0,0,0,0,0,0.13265314453665955,-0.022474397929857785,-0.0063202385993649185,-0.00138640848330593,-0.014289740155642744,-0.0023752285989943026,0,0
2015-12-14,-0.012521902745361926,-0.01496389901615574,-0.012059345852564326,0,1,0,0,0,0,-0.08311765679690118,-0.013308790859990384,-0.022474397929857785,-0.0063202385993649185,-0.00138640848330593,-0.014289740155642744,0,0
2015-12-15,0.015376091802618369,0.022934983212745296,0.027895306304042147,0,0,0,0,0,0,0.009110613462479225,0.024168838136636287,-0.013308790859990384,-0.022474397929857785,-0.0063202385993649185,-0.00138640848330593,0,0
2015-12-16,0.008070518371288466,0.01100505828056401,0.008531868320432867,1,1,1,0,0,0,-0.07494745111122125,0.007186120935904585,0.024168838136636287,-0.013308790859990384,-0.022474397929857785,-0.0063202385993649185,0,0
2015-12-17,-0.014775285582154402,0.0007526329876678958,-0.0038414574915521396,0,0,0,0,0,0,0.1575001854636295,0.00679069078170391,0.007186120935904585,0.024168838136636287,-0.013308790859990384,-0.022474397929857785,0,0
2015-12-18,-0.011033496450798099,-0.0022650295934284266,-0.006008146717991712,0,0,0,0,0,0,0.06795823921339642,-0.008243651824827733,0.00679069078170391,0.007186120935904585,0.024168838136636287,-0.013308790859990384,0,0
2015-12-21,-0.001946082693063237,-0.0011377260006880773,-0.0069512801070906625,0,0,0,0,0,0,-0.049044707189914716,-0.0029121898407384653,-0.008243651824827733,0.00679069078170391,0.007186120935904585,0.024168838136636287,0,0
2015-12-22,0.0005685371692173106,-0.004333589124256722,0.002666431230525079,0,0,1,0,0,0,-0.0590642388248861,0.007971768894676736,-0.0029121898407384653,-0.008243651824827733,0.00679069078170391,0.007186120935904585,0,0
2015-12-23,0.018111171399881488,0.013025862779459605,0.01239000231706515,0,0,0,0,0,0,-0.01845422831395359,0.025625975437817344,0.007971768894676736,-0.0029121898407384653,-0.008243651824827733,0.00679069078170391,0,0
2015-12-24,0.011631258238859313,0.0031455521627504588,0.0005189862585133109,0,0,0,0,0,0,0.019243711028461882,0.0021767826947351895,0.025625975437817344,0.007971768894676736,-0.0029121898407384653,-0.008243651824827733,0,0
2015-12-29,0.010317767339421911,0.002573936693381408,0.007508567699880321,0,0,0,0,0,0,0.010628426247167358,0.009547219363833842,0.0021767826947351895,0.025625975437817344,0.007971768894676736,-0.0029121898407384653,0,0
2015-12-30,0.0,-0.007779280302969187,0.003236524416243459,0,0,0,0,0,0,0.04676797173992609,-0.006434364009001419,0.009547219363833842,0.0021767826947351895,0.025625975437817344,0.007971768894676736,0,0
2015-12-31,0.005974706817849056,-0.011312082769600051,-0.005282452430107289,0,0,0,1,1,0,0.013267180878629405,-0.005081391077607624,-0.006434364009001419,0.009547219363833842,0.0021767826947351895,0.025625975437817344,0,0
2016-01-04,-0.01924199587036874,-0.01449849015387992,-0.027619304972569154,0,0,0,0,0,0,-0.08249226753403631,-0.02414247073334756,-0.005081391077607624,-0.006434364009001419,0.009547219363833842,0.0021767826947351895,0,0
2016-01-05,0.009027915549728349,-0.0011475171044968576,0.007217705834353342,0,0,0,0,0,0,-0.07037074876180252,0.0071624417227607535,-0.02414247073334756,-0.005081391077607624,-0.006434364009001419,0.009547219363833842,0,0
2016-01-06,-0.007380107297622534,-0.021217388463661415,-0.007776638696626299,0,0,0,1,1,1,-0.05112329061851036,-0.010450079940752525,0.0071624417227607535,-0.02414247073334756,-0.005081391077607624,-0.006434364009001419,0,0
2016-01-07,-0.014840261025796275,-0.0021888499373576968,0.012433712754605454,0,0,0,0,0,0,0.07346178898947577,-0.01983848968682812,-0.010450079940752525,0.0071624417227607535,-0.02414247073334756,-0.005081391077607624,0,0
2016-01-08,-0.017098330604532353,-0.011355798340480039,-0.009492325236820703,0,0,0,0,0,0,0.16245364470201035,-0.007028250447110839,-0.01983848968682812,-0.010450079940752525,0.0071624417227607535,-0.02414247073334756,0,0
2016-01-11,-0.018740000202466398,-0.002708274143083375,-0.007392082700145936,0,0,0,0,0,0,-0.05133447421831713,-0.006890626314729586,-0.007028250447110839,-0.01983848968682812,-0.010450079940752525,0.0071624417227607535,0,0
2016-01-12,0.012449983372896952,0.008949050367709386,0.021267891252715453,1,0,1,0,0,0,-0.0220079311689481,0.009728132074493447,-0.006890626314729586,-0.007028250447110839,-0.01983848968682812,-0.010450079940752525,0,0
2016-01-13,0.004902250027341945,-0.009463829189938157,-0.0033155950450833955,0,0,0,1,0,0,0.14940383985832273,0.005348922639437925,0.009728132074493447,-0.006890626314729586,-0.007028250447110839,-0.01983848968682812,0,0
2016-01-14,-0.004615747867190052,-0.00019919550490673442,-0.007067167223092443,0,0,0,0,0,0,-0.032857133302266084,-0.007205870627724889,0.005348922639437925,0.009728132074493447,-0.006890626314729586,-0.007028250447110839,0,0
2016-01-15,-0.0211691432411304,-0.0285167988959483,-0.00623387894651876,1,0,1,0,0,0,-0.06933818643028856,-0.01946780041426011,-0.007205870627724889,0.005348922639437925,0.009728132074493447,-0.006890626314729586,0,0
2016-01-19,0.005464176822734681,0.003279712140512463,0.012518383489020306,0,0,0,1,1,1,0.02526857990587483,0.016625998248045126,-0.01946780041426011,-0.007205870627724889,0.005348922639437925,0.009728132074493447,0,0
2016-01-20,-0.00011804284969153753,-0.028048619371487414,-0.019927245652624832,1,0,0,0,0,0,-0.006862968283712985,-0.035188508738619347,0.016625998248045126,-0.01946780041426011,-0.007205870627724889,0.005348922639437925,0,0
2016-01-21,-0.006649969089980581,0.007990240992225745,0.014706147389695487,1,1,1,0,0,0,-0.040387293272815795,0.017506554670749592,-0.035188508738619347,0.016625998248045126,-0.01946780041426011,-0.007205870627724889,0,0
2016-01-22,0.007943402154036114,0.0020874655852369615,0.002916204142324553,0,0,0,0,0,0,-0.08038693266257506,0.02162194213077667,0.017506554670749592,-0.035188508738619347,0.016625998248045126,-0.01946780041426011,0,0
2016-01-25,0.013946594897160514,-0.01820892008478098,0.0011869437595286225,0,0,0,1,1,1,0.03583103647526209,-0.0039059232811603684,0.02162194213077667,0.017506554670749592,-0.035188508738619347,0.016625998248045126,0,0
2016-01-26,0.021518513716163905,0.019579285434134647,0.01225547254083181,0,0,0,0,0,0,-0.05406722127027582,0.005853178690517672,-0.0039059232811603684,0.02162194213077667,0.017506554670749592,-0.035188508738619347,0,0
2016-01-27,0.011919628361104476,0.012892571594906088,0.020168750883620846,0,0,0,0,0,0,0.010002320865186215,0.013258565237925027,0.005853178690517672,-0.0039059232811603684,0.02162194213077667,0.017506554670749592,0,0
2016-01-28,-0.02206891977072849,-0.00522030843449664,-0.008392127131388736,0,1,1,0,0,0,0.012115941777920091,-0.009830496219667587,0.013258565237925027,0.005853178690517672,-0.0039059232811603684,0.02162194213077667,0,0
2016-01-29,0.023106127990250865,0.01452705973957831,0.02743949364759039,0,0,0,0,0,0,-0.06654760941780392,0.02530179330392712,-0.009830496219667587,0.013258565237925027,0.005853178690517672,-0.0039059232811603684,0,0
2016-02-01,-0.0005549081769380531,-0.018307874595967787,-0.005681372314599704,0,0,0,0,0,0,-0.06491383467427013,-0.0039031509333514566,0.02530179330392712,-0.009830496219667587,0.013258565237925027,0.005853178690517672,0,0
2016-02-02,0.0007782534163446433,-0.03261044154365394,0.004558783538342501,0,0,0,0,0,0,0.02954967512517226,-0.023052088030464477,-0.0039031509333514566,0.02530179330392712,-0.009830496219667587,0.013258565237925027,0,0
2016-02-03,-0.013842998614257557,-0.034012765408016635,-0.012994672533679868,0,1,0,1,0,0,0.007417736824851576,-0.014440114785828184,-0.023052088030464477,-0.0039031509333514566,0.02530179330392712,-0.009830496219667587,0,0
2016-02-04,-0.04967479971709098,0.0013066336952712925,-0.028043900901513954,0,0,0,0,0,0,-0.020395030607903812,0.010514792390528948,-0.014440114785828184,-0.023052088030464477,-0.0039031509333514566,0.02530179330392712,0,0
2016-02-05,-0.01101106170099387,-0.0072901819783206265,-0.001347028322892235,0,0,0,0,0,0,0.056755895808986004,-0.008632068420823345,0.010514792390528948,-0.014440114785828184,-0.023052088030464477,-0.0039031509333514566,0,0
2016-02-08,-0.05479458219457301,-0.04274964533699585,-0.016197418397456555,0,0,0,0,0,0,0.004239767832835483,-0.027512061604337903,-0.008632068420823345,0.010514792390528948,-0.014440114785828184,-0.023052088030464477,0,0
2016-02-09,-0.002041598259218914,-0.011380115085313844,-0.007138031667247589,1,1,1,0,0,0,-0.06420871429000741,-0.010104612992240915,-0.027512061604337903,-0.008632068420823345,0.010514792390528948,-0.014440114785828184,0,0
2016-02-10,0.012929320887339548,0.010018284899416344,-0.008297397531815218,0,0,0,0,1,1,0.020754046456210762,0.007094480528078239,-0.010104612992240915,-0.027512061604337903,-0.008632068420823345,0.010514792390528948,0,0
2016-02-11,0.0018809962283130694,-0.03243275825316958,0.0,0,1,0,0,0,0,-0.03044857602664738,-0.02414180695394631,0.007094480528078239,-0.010104612992240915,-0.027512061604337903,-0.008632068420823345,0,0
2016-02-12,0.007690437307239616,0.03559422206508087,0.011442358639002084,1,1,1,0,0,0,-0.06699613806638677,0.030345799343315123,-0.02414180695394631,0.007094480528078239,-0.010104612992240915,-0.027512061604337903,1,0
2016-02-16,0.0011957432968433103,-0.0017832991397491687,-0.0024844733276620564,0,0,0,0,0,0,-0.034647789313078894,0.006486206049733209,0.030345799343315123,-0.02414180695394631,0.007094480528078239,-0.010104612992240915,0,0
2016-02-17,0.01922795894108602,0.01966919634692993,0.006909058574220112,0,0,0,1,0,0,-0.0477010215551274,0.02827173528439088,0.006486206049733209,0.030345799343315123,-0.02414180695394631,0.007094480528078239,0,0
2016-02-18,-0.019068755519798992,-0.021271521895703256,-0.011991930155252887,0,0,0,0,0,0,-0.023745429219853075,-0.00971484867985733,0.02827173528439088,0.006486206049733209,0.030345799343315123,-0.02414180695394631,0,0
2016-02-19,-0.013049761384326324,0.0013346817673498394,0.0008243343966920866,1,0,1,0,1,0,-0.08672713887385677,-0.0036570144144202,-0.00971484867985733,0.02827173528439088,0.006486206049733209,0.030345799343315123,0,0
2016-02-22,0.00702437186449938,0.013319971033042262,0.003738322110607158,0,0,0,0,0,0,-0.03846629382645359,0.014598311810324118,-0.0036570144144202,-0.00971484867985733,0.02827173528439088,0.006486206049733209,0,0
2016-02-23,0.005705630046001531,-0.011938464458708867,0.0008157272660502319,0,0,0,0,0,0,0.060416089801969906,-0.012566897155818295,0.014598311810324118,-0.0036570144144202,-0.00971484867985733,0.02827173528439088,0,0
2016-02-24,-0.013369183082134512,-0.026613676657858333,-0.01031527771183291,0,1,1,0,0,0,-0.0725900616259818,-0.016078728293228282,-0.012566897155818295,0.014598311810324118,-0.0036570144144202,-0.00971484867985733,0,0
2016-02-25,0.01826534797729319,0.019802600096911687,0.011014040721866404,0,1,0,0,0,0,-0.07216245888227185,0.024512946130420814,-0.016078728293228282,-0.012566897155818295,0.014598311810324118,-0.0036570144144202,0,0
2016-02-26,-0.008525806528802155,0.029201558672840112,-0.010119755465215333,0,0,0,0,1,0,0.0475541845488792,0.013742320630123168,0.024512946130420814,-0.016078728293228282,-0.012566897155818295,0.014598311810324118,0,0
2016-02-29,-0.01666101560591635,-0.0007611724519926867,0.007466355087576327,0,0,0,0,0,0,0.0029239527358438364,0.0001804459326052655,0.013742320630123168,0.024512946130420814,-0.016078728293228282,-0.012566897155818295,0,0
2016-03-01,-0.005725090246077709,-0.0011924502159712375,0.021671929332129514,0,1,0,0,0,0,-0.11413542686394221,0.009110235203070744,0.0001804459326052655,0.013742320630123168,0.024512946130420814,-0.016078728293228282,0,0
2016-03-02,-0.013534316209070802,0.01012316160160024,-0.026013027463799986,0,0,0,0,1,0,-0.0507664975278811,-0.0009430577426571987,0.009110235203070744,0.0001804459326052655,0.013742320630123168,0.024512946130420814,0,0
2016-03-03,-0.022739486969489523,-0.009939341902557776,-0.0047312267062354025,1,0,0,0,0,0,-0.03240337836966317,-0.0027041290870591364,-0.0009430577426571987,0.009110235203070744,0.0001804459326052655,0.013742320630123168,0,0
2016-03-04,-0.0050852822766250345,-0.0013220363622542097,0.010346034736712048,0,0,0,0,0,0,0.022796492070465718,0.011176184731735797,-0.0027041290870591364,-0.0009430577426571987,0.009110235203070744,0.0001804459326052655,0,0
2016-03-07,0.00012449424230195487,0.0016667596276624876,-0.0035569964746545286,0,0,0,0,0,0,-0.03566747520427466,-0.002745967621881327,0.011176184731735797,-0.0027041290870591364,-0.0009430577426571987,0.009110235203070744,0,0
2016-03-08,0.013533014282584315,0.002677336935354886,0.016698126490660135,0,0,0,0,0,0,0.015654890372678535,-0.009262485322107957,-0.002745967621881327,0.011176184731735797,-0.0027041290870591364,-0.0009430577426571987,0,0
2016-03-09,0.001964637174164816,-0.0041004237448603814,0.004015102157793631,0,0,0,0,0,0,-0.011924223435128879,0.003406198497315224,-0.009262485322107957,-0.002745967621881327,0.011176184731735797,-0.0027041290870591364,0,0
2016-03-10,-0.017514014522255702,-0.018238966664566838,-0.014497676605054704,1,1,0,0,0,0,-0.006626244096200772,-0.01799270559806196,0.003406198497315224,-0.009262485322107957,-0.002745967621881327,0.011176184731735797,0,0
2016-03-11,-0.009476410833913443,-0.006074346277848331,-0.0051546505886644264,0,0,0,0,0,0,-0.03513312514945437,0.01693459915043333,-0.01799270559806196,0.003406198497315224,-0.009262485322107957,-0.002745967621881327,0,0
2016-03-14,-0.0038179737246189322,-0.004079626675613585,0.003704006167326044,0,0,0,0,0,0,-0.005305061176316988,0.005651982376028006,0.01693459915043333,-0.01799270559806196,0.003406198497315224,-0.009262485322107957,0,0
2016-03-15,-0.005084021118664487,0.004092713120715828,0.017813196678448943,0,0,0,0,0,0,-0.044141905843302916,-0.005619376744714623,0.005651982376028006,0.01693459915043333,-0.01799270559806196,0.003406198497315224,0,0
2016-03-16,-0.002244669853823862,0.004823539669248483,-0.009397218153847175,0,0,0,0,0,0,-0.06270229756628609,0.005765108736880958,-0.005619376744714623,0.005651982376028006,0.01693459915043333,-0.01799270559806196,0,0
2016-03-17,-0.016959140207826216,-0.018964130814580354,-0.008644203017398312,0,0,0,0,0,0,-0.06046170148081792,0.004136860521214152,0.005765108736880958,-0.005619376744714623,0.005651982376028006,0.01693459915043333,0,0
2016-03-18,-0.012898461181212233,0.0076045858893992605,-0.007715839597570697,0,0,0,0,0,0,-0.0021374950979851375,-0.0018562313865650476,0.004136860521214152,0.005765108736880958,-0.005619376744714623,0.005651982376028006,0,0
2016-03-21,0.0003845414390781728,-0.005663193920932728,0.00323102058144654,0,0,0,0,0,0,-0.05502091022269141,-0.0008081330822513304,-0.0018562313865650476,0.004136860521214152,0.005765108736880958,-0.005619376744714623,0,0
2016-03-22,0.004736615141287885,0.0004465870732782021,0.00809065902015383,0,0,0,0,0,0,-0.027837540174846877,0.0013088635842863723,-0.0008081330822513304,-0.0018562313865650476,0.004136860521214152,0.005765108736880958,0,0
2016-03-23,0.013501669885161272,-0.003008204766363747,0.015923903356722925,0,0,0,0,0,0,0.025077552356253204,0.0010329254444819945,0.0013088635842863723,-0.0008081330822513304,-0.0018562313865650476,0.004136860521214152,0,0
2016-03-24,-0.008918392657594844,-0.012920982858320119,-0.002226109998647312,0,0,0,0,0,0,-0.10060018977336377,-0.015050358348091975,0.0010329254444819945,0.0013088635842863723,-0.0008081330822513304,-0.0018562313865650476,0,0
2016-03-29,-0.00012772207693445532,-0.010007574343820233,0.008250086457773599,0,0,0,0,0,0,-0.13008843219050448,-9.82767779521959e-05,-0.015050358348091975,0.0010329254444819945,0.0013088635842863723,-0.0008081330822513304,0,0
2016-03-30,-0.007505919088982288,0.0029788926958520152,0.0056586130241517004,0,0,0,0,0,0,-0.009541295191594369,0.01580981856923862,-9.82767779521959e-05,-0.015050358348091975,0.0010329254444819945,0.0013088635842863723,0,0
2016-03-31,-0.0031979560353165228,-0.002531952351020309,-0.008999823910069538,0,0,0,0,0,1,0.015896308155143934,-0.004572647184398585,0.01580981856923862,-9.82767779521959e-05,-0.015050358348091975,0.0010329254444819945,0,0
2016-04-01,0.015891658287664697,0.0018535403398815874,0.01753032940499668,0,0,0,0,0,0,-0.15065487752342938,-0.004674922025627011,-0.004572647184398585,0.01580981856923862,-9.82767779521959e-05,-0.015050358348091975,0,0
2016-04-04,0.00974259619881862,-0.001971529976813492,0.002205072558313754,0,0,0,0,1,0,0.017143260636533725,0.003021755103931224,-0.004674922025627011,-0.004572647184398585,0.01580981856923862,-9.82767779521959e-05,0,0
2016-04-05,0.0027879881194112577,-0.017804624633506707,0.006133541285836412,0,0,0,0,0,0,0.001947402923951155,-0.01199436660340289,0.003021755103931224,-0.004674922025627011,-0.004572647184398585,0.01580981856923862,0,0
2016-04-06,0.036390077515799694,0.00513340567900367,0.01350847340542916,0,0,0,0,0,0,-0.10244637579346462,0.011491361216882752,-0.01199436660340289,0.003021755103931224,-0.004674922025627011,-0.004572647184398585,0,0
2016-04-07,0.0018012613696402875,-0.009208953751934014,-0.0021574981400211257,0,0,0,0,0,0,0.0651987729647909,-0.004016787172922832,0.011491361216882752,-0.01199436660340289,0.003021755103931224,-0.004674922025627011,0,0
2016-04-08,-0.00828584746530649,0.0014364525043575826,-0.0061567071494635335,0,0,0,0,0,0,0.0013028994816145978,0.0109389892738657,-0.004016787172922832,0.011491361216882752,-0.01199436660340289,0.003021755103931224,0,0
2016-04-11,-0.021296819505538887,-0.0021494966552828973,0.00030911901328068255,0,0,0,1,0,0,0.058244312309868665,-0.0006932653246343613,0.0109389892738657,-0.004016787172922832,0.011491361216882752,-0.01199436660340289,0,0
2016-04-12,0.00841589125665895,0.005609625228554163,0.0023178562490259033,0,1,0,0,0,0,-0.07333802075518564,0.006799271472404833,-0.0006932653246343613,0.0109389892738657,-0.004016787172922832,0.011491361216882752,0,0
2016-04-13,0.0013425278149974795,0.04963857687540234,-0.0012249274231049012,0,0,0,0,0,1,-0.045895779322082976,0.019119524745710346,0.006799271472404833,-0.0006932653246343613,0.0109389892738657,-0.004016787172922832,0,0
2016-04-14,0.006906188471939804,0.0023308468929705796,0.019522563001328652,0,0,0,0,0,0,-0.013034170932300276,0.00034572522539510055,0.019119524745710346,0.006799271472404833,-0.0006932653246343613,0.0109389892738657,0,0
2016-04-15,-0.0003616854581594185,0.0032238641155590457,0.002748093332522644,0,0,0,0,1,0,-0.010953053665162719,-0.0033520309510330216,0.00034572522539510055,0.019119524745710346,0.006799271472404833,-0.0006932653246343613,0,0
2016-04-18,0.010249079888805083,0.007725463520623453,0.004891480251327693,0,0,0,0,0,0,-0.1078293393552,0.0015279149659884425,-0.0033520309510330216,0.00034572522539510055,0.019119524745710346,0.006799271472404833,0,0
2016-04-19,-0.0010811461200861399,0.004967720235822707,0.015734061349031235,0,0,0,0,0,0,0.004541980992893582,0.008135527200316722,0.0015279149659884425,-0.0033520309510330216,0.00034572522539510055,0.019119524745710346,0,0
2016-04-20,0.0012081673573020979,0.02700511227059856,0.0063262750528773806,0,0,0,0,0,0,-0.008249061402619823,0.0007646718781682379,0.008135527200316722,0.0015279149659884425,-0.0033520309510330216,0.00034572522539510055,0,0
2016-04-21,0.0022873663136182424,0.0043535779790011084,-0.01728625302866242,0,0,0,0,0,0,0.0552626794519103,-0.004518547523325215,0.0007646718781682379,0.008135527200316722,0.0015279149659884425,-0.0033520309510330216,0,0
2016-04-22,-0.009188796366555322,-0.007687430726127255,-0.019857928364426052,0,0,0,0,0,0,-0.03566496428943544,-0.011188443206932481,-0.004518547523325215,0.0007646718781682379,0.008135527200316722,0.0015279149659884425,0,0
2016-04-25,-0.008412119096747198,-0.012434609374739811,0.0021988386431139473,0,0,0,0,0,0,0.0007104958748158163,-0.00787512136232986,-0.011188443206932481,-0.004518547523325215,0.0007646718781682379,0.008135527200316722,0,0
2016-04-26,-0.022989518224698947,0.0204462091396395,-0.014195821988192112,0,0,0,0,0,0,-0.0035752766191312155,0.0037623552344057845,-0.00787512136232986,-0.011188443206932481,-0.004518547523325215,0.0007646718781682379,0,0
2016-04-27,-0.0002501876420355428,-0.0008568850007370684,-0.000798148338324468,0,0,0,0,0,1,-0.027222251146142757,0.0056170854138363115,0.0037623552344057845,-0.00787512136232986,-0.011188443206932481,-0.004518547523325215,0,0
2016-04-28,-0.004284280746722762,0.007625056186601963,0.003062295889750011,0,0,0,0,1,0,0.04639491077370496,0.0003954976659642425,0.0056170854138363115,0.0037623552344057845,-0.00787512136232986,-0.011188443206932481,0,0
2016-04-29,-0.008744748711179483,-0.013826595508802041,-0.010745788846411076,0,1,0,0,0,0,0.03170759142632412,-0.012814259893822086,0.0003954976659642425,0.0056170854138363115,0.0037623552344057845,-0.00787512136232986,0,0
2016-05-03,-0.006371071499386623,-0.040943336105685575,0.0027604141909291884,0,0,0,0,0,0,0.044568338819528895,-0.009060581749182797,-0.012814259893822086,0.0003954976659642425,0.0056170854138363115,0.0037623552344057845,0,0
2016-05-04,-0.01681799018596234,-0.013986228384968482,0.00048665748385254493,0,0,0,0,0,0,0.03680612019480714,-0.011969973955331472,-0.009060581749182797,-0.012814259893822086,0.0003954976659642425,0.0056170854138363115,0,0
2016-05-05,-0.004975134640113732,-0.006734828830919808,0.0004846918262753907,0,0,0,0,0,0,0.023530490274263405,0.0008667389145620421,-0.011969973955331472,-0.009060581749182797,-0.012814259893822086,0.0003954976659642425,0,0
2016-05-06,-0.0028916949697880934,-0.002313477029530595,0.005647453493075213,0,1,0,0,0,0,-0.09580415789209117,0.001372276720291055,0.0008667389145620421,-0.011969973955331472,-0.009060581749182797,-0.012814259893822086,0,0
2016-05-09,0.031417544731926865,-0.0161077478322548,0.010035926527785434,0,0,0,0,0,0,-0.04233081604226041,-0.0017810372952774631,0.001372276720291055,0.0008667389145620421,-0.011969973955331472,-0.009060581749182797,0,0
2016-05-10,-0.010257799056573723,0.0,-0.006315145711524584,0,0,0,0,0,0,-0.025354449956787633,0.006828921233321279,-0.0017810372952774631,0.001372276720291055,0.0008667389145620421,-0.011969973955331472,0,0
2016-05-11,-0.00012713749937666235,-0.004281684760518841,0.00015871756243152576,0,0,0,0,0,0,0.0538403012338397,0.0009415879316920633,0.006828921233321279,-0.0017810372952774631,0.001372276720291055,0.0008667389145620421,0,0
2016-05-12,-0.009873773875600086,-0.010451653524993238,-0.0011143836224489804,0,0,0,0,0,0,-0.009668607304023918,-0.009505448527276965,0.0009415879316920633,0.006828921233321279,-0.0017810372952774631,0.001372276720291055,0,0
2016-05-13,0.021939426392662557,0.01830604436047669,0.009841349270158123,0,0,0,0,0,0,-0.007287190790531867,0.005603321797225933,-0.009505448527276965,0.0009415879316920633,0.006828921233321279,-0.0017810372952774631,0,0
2016-05-16,-0.00025539522549745014,0.00023317921024019334,0.007775965548062522,0,0,0,0,0,0,-0.06844776001271567,0.002099269674069004,0.005603321797225933,-0.009505448527276965,0.0009415879316920633,0.006828921233321279,0,0
2016-05-17,-0.0036823100461634466,0.004843755494379523,-0.014540481474021115,0,0,0,0,0,0,0.06638136698404004,0.0026624963344779643,0.002099269674069004,0.005603321797225933,-0.009505448527276965,0.0009415879316920633,0,0
2016-05-18,-0.0060067916568858825,0.005757068290067724,0.0004855547558372385,0,0,0,0,0,0,0.014525013284929066,-0.00032431732517248434,0.0026624963344779643,0.002099269674069004,0.005603321797225933,-0.009505448527276965,0,0
2016-05-19,-0.01909768987520421,-0.018811530746055842,-0.009489600008694008,0,0,1,0,0,0,-0.0024465403392282706,-0.018397779794343334,-0.00032431732517248434,0.0026624963344779643,0.002099269674069004,0.005603321797225933,0,0
2016-05-20,0.014353385359205611,0.002449095114223295,0.0029254043291049147,0,0,0,0,0,0,-0.059385424803882834,0.01685583447927144,-0.018397779794343334,-0.00032431732517248434,0.0026624963344779643,0.002099269674069004,0,0
2016-05-23,-0.0006407381522470472,-0.001987505412419304,-0.004873303991667669,0,0,0,0,0,0,-0.03172895926135918,-0.003237680932836543,0.01685583447927144,-0.018397779794343334,-0.00032431732517248434,0.0026624963344779643,0,0
2016-05-24,0.013351333174864196,0.017773584776614074,0.015210649246468174,0,1,0,0,0,0,-0.10584587230884404,0.0134190937465576,-0.003237680932836543,0.01685583447927144,-0.018397779794343334,-0.00032431732517248434,0,0
2016-05-25,0.006497586273554553,0.009905515316653027,-0.010246647448906061,0,0,0,0,0,0,-0.020648648907873875,0.006985992213128957,0.0134190937465576,-0.003237680932836543,0.01685583447927144,-0.018397779794343334,0,0
2016-05-26,0.0009976307100025817,0.006749941068783101,0.011415832633753667,0,0,0,0,0,0,-0.027177572725941363,0.00044702408785565376,0.006985992213128957,0.0134190937465576,-0.003237680932836543,0.01685583447927144,0,0
2016-05-27,0.003112358565923571,0.008284893238562742,0.008921518469938156,0,0,0,0,0,0,-0.02781087845957436,0.0008135619441277027,0.00044702408785565376,0.006985992213128957,0.0134190937465576,-0.003237680932836543,0,0
2016-05-31,-0.0029747171167428432,-0.012948095507221315,-0.003015157406071096,0,0,0,0,0,0,0.01777508636990523,-0.0063992029418760196,0.0008135619441277027,0.00044702408785565376,0.006985992213128957,0.0134190937465576,0,0
2016-06-01,0.00012452524765488724,-0.007056072003818562,0.010757895240493113,0,0,0,0,0,0,-0.017452450183614267,-0.006262733609416103,-0.0063992029418760196,0.0008135619441277027,0.00044702408785565376,0.006985992213128957,0,0
2016-06-02,0.003593782912436706,-0.002686094971570464,-0.00520136723131443,0,1,0,0,0,0,-0.056342883042951666,-0.0010179446950505818,-0.006262733609416103,-0.0063992029418760196,0.0008135619441277027,0.00044702408785565376,0,0
