Price,Open,Open,Open,Close,Close,Close
Ticker,AZN.L,HSBA.L,ULVR.L,AZN.L,HSBA.L,ULVR.L
Date,,,,,,
2001-07-02,3285.2205426684977,727.0342983515584,1321.6090734983384,3257.455322265625,735.2322998046875,1342.5694580078125
2001-07-03,3245.5565360038886,735.2321916701615,1340.3627206302406,3267.3720703125,730.4859619140625,1319.4022216796875
2001-07-04,3256.4645919451004,730.2701440880553,1317.856501175363,3253.48974609375,726.6026611328125,1305.0618896484375
2001-07-05,3253.4888622080716,731.3488422914451,1298.4422307308423,3257.455322265625,713.6583862304688,1309.4739990234375
2001-07-06,3207.8751585617415,717.1105439159447,1313.8868133588492,3267.3720703125,700.7144775390625,1323.8154296875
2001-07-09,3239.805429592303,702.4400670224227,1323.8153787313672,3262.414306640625,695.10498046875,1342.5694580078125
2001-07-10,3266.380108773223,695.9681716845338,1328.228265692883,3289.187255859375,696.399658203125,1330.4346923828125
2001-07-11,3289.18715503151,696.3991912495445,1336.6118497551693,3282.245849609375,670.5108032226562,1322.7117919921875
2001-07-12,3286.2127260637058,672.5145057937129,1326.2971429870531,3315.961181640625,694.6734008789062,1303.957763671875
2001-07-13,3311.994091507951,692.0847064083176,1301.751492164135,3351.65869140625,697.69384765625,1290.7197265625
2001-07-16,3351.659452892485,698.1255241415984,1289.3302798138582,3331.8271484375,690.3590087890625,1299.545654296875
2001-07-17,3331.8268120530392,691.6533911258408,1301.7518191922443,3327.8603515625,685.1813354492188,1306.16455078125
2001-07-18,3335.792583495387,685.0156170023787,1301.8088970316405,3426.029541015625,679.572021484375,1308.37060546875
2001-07-19,3426.0304812242357,679.5720878915978,1308.3709288650352,3442.887939453125,690.3590087890625,1323.8154296875
2001-07-20,3442.768432336255,682.5922600883806,1317.1968151888232,3475.61083984375,675.6886596679688,1305.0618896484375
2001-07-23,3470.6537224264703,679.1401472699564,1321.6092815721388,3371.4921875,681.72900390625,1311.6806640625
2001-07-24,3371.491685301343,685.1814416113618,1308.371348687287,3305.053466796875,680.0037841796875,1305.0618896484375
2001-07-25,3316.9525765627395,679.5717970426595,1307.2673417478275,3235.64013671875,676.551513671875,1303.957763671875
2001-07-26,3269.354992817428,674.8605010352237,1299.5451780201781,3332.818359375,674.8260498046875,1295.132568359375
2001-07-27,3312.590405322998,668.7852716874343,1291.823499200936,3401.24072265625,685.1813354492188,1287.4107666015625
2001-07-30,3394.6959643699684,684.9009069593784,1297.3390962454794,3401.24072265625,690.3590087890625,1302.85498046875
2001-07-31,3403.520415107552,687.0151888424427,1306.8767968333268,3454.786865234375,701.1459350585938,1321.608642578125
2001-08-01,3454.7875058930495,701.145796057868,1321.6086397377348,3450.821044921875,705.0291137695312,1322.7117919921875
2001-08-02,3450.4239137618924,700.6312947001431,1322.7117919921875,3475.61083984375,713.6583862304688,1322.7117919921875
2001-08-03,3494.7485242886496,710.4656376843747,1323.8158299402469,3460.736083984375,705.0291137695312,1312.7840576171875
2001-08-06,3449.2747226028796,704.1661577814467,1306.3584955518113,3452.804931640625,728.3287353515625,1295.132568359375
2001-08-07,3439.912555459963,736.0951759874072,1300.3282283189644,3482.552001953125,724.8768310546875,1300.648193359375
2001-08-08,3479.6772525398424,714.0925715020237,1300.648193359375,3429.005615234375,724.8768310546875,1300.648193359375
2001-08-09,3428.4098705259808,705.8919421373002,1294.029650738831,3360.58349609375,707.1864013671875,1298.4423828125
2001-08-10,3341.743727022059,709.3437592186714,1301.7514219094523,3371.4921875,711.9326171875,1319.4022216796875
2001-08-13,3323.1999566527197,715.3196581785203,1306.1641521517327,3292.162353515625,712.7955322265625,1319.4022216796875
2001-08-14,3318.936134879761,716.2472555721507,1318.1015249052812,3325.87744140625,733.5062255859375,1318.300048828125
2001-08-15,3317.7462606931726,731.9674733031795,1319.18261977205,3331.8271484375,727.8969116210938,1318.300048828125
2001-08-16,3319.9279465803597,721.045284626621,1317.1963925347093,3244.565185546875,717.1102905273438,1323.8154296875
2001-08-17,3319.92829532077,724.0139443725564,1310.577282370256,3185.068603515625,714.521484375,1306.16455078125
2001-08-20,3201.4293520157953,722.2879215279976,1320.5058885149547,3183.08447265625,710.2066650390625,1309.4739990234375
2001-08-21,3193.991921351506,711.3284052930749,1312.7840576171875,3300.0947265625,724.4452514648438,1312.7840576171875
2001-08-22,3252.6546867921325,699.0962839861555,1310.576789661318,3283.396240234375,708.5902099609375,1307.2672119140625
2001-08-23,3287.364037279108,708.5905242238865,1308.3713244481705,3240.755859375,701.6859741210938,1312.7840576171875
2001-08-24,3262.769335807026,700.8443038182971,1305.9807385346894,3242.73779296875,716.3582763671875,1338.156005859375
2001-08-27,3242.73779296875,716.3582763671875,1338.156005859375,3242.73779296875,716.3582763671875,1338.156005859375
2001-08-28,3242.7382707983966,716.358529279378,1319.4024493403247,3289.346435546875,712.474609375,1326.0216064453125
2001-08-29,3289.346851801117,712.042724609375,1326.0222080345363,3287.363525390625,712.042724609375,1288.5140380859375
2001-08-30,3281.9092848212576,716.9435271945694,1302.8550475593406,3237.7802734375,700.8228149414062,1278.5850830078125
2001-08-31,3237.7807892368546,700.8227176556697,1278.5846711145548,3299.263916015625,692.1919555664062,1297.3387451171875
2001-09-03,3299.26301213339,693.2276023830175,1297.3392996812256,3274.471435546875,690.4656982421875,1274.1724853515625
2001-09-04,3282.4046673004027,702.5489342441057,1275.2748918900245,3245.713134765625,710.316650390625,1279.6875
2001-09-05,3265.546947698646,703.5848163397902,1278.9164705505666,3207.038818359375,697.37060546875,1269.760009765625
2001-09-06,3212.988485798159,698.8978386795676,1279.467804447278,3124.73046875,681.834716796875,1268.6566162109375
2001-09-07,3147.7367767145142,676.225233886344,1266.3375428729848,3111.838623046875,654.2166137695312,1242.1800537109375
2001-09-10,3072.1720198158446,663.5566432820531,1262.0701564834294,3076.138671875,656.3740234375,1228.941650390625
2001-09-11,3045.3972826840245,656.8058386352963,1239.9740555750993,2906.564453125,568.7714233398438,1180.40234375
2001-09-12,2827.2317702933697,586.8957892475453,1138.4811544667161,3138.614013671875,592.505859375,1202.465576171875
2001-09-13,3132.663341623767,600.4898169902197,1201.36264931001,3166.3798828125,606.7471313476562,1252.10888671875
2001-09-14,3166.380194241057,599.410688465167,1251.0053543316558,3000.7724609375,576.9705810546875,1209.08447265625
2001-09-17,2964.081226348877,569.6342306407539,1213.4975629362416,3109.855712890625,592.9375,1255.41845703125
2001-09-18,3074.155328300562,572.223487751618,1267.5531561957148,3089.0302734375,586.8958740234375,1246.5927734375
2001-09-19,3051.6447873084835,586.895905217561,1246.593055280353,3080.10546875,565.31884765625,1233.3548583984375
2001-09-20,3089.030742846037,561.8668440512221,1231.1485445043786,3014.656005859375,524.7543334960938,1193.640380859375
2001-09-21,3010.6891604579687,525.1858265187255,1180.40200212512,2888.714599609375,524.7543334960938,1171.57666015625
2001-09-24,2906.5642663574217,532.5216359531026,1188.1244481089493,2974.989013671875,561.0033569335938,1124.1400146484375
2001-09-25,2943.186176978252,547.1941902307511,1112.0050324027948,2951.18896484375,573.94970703125,1057.94921875
2001-09-26,2950.1982558197174,566.181757667605,1057.9496098822065,2930.364990234375,573.08642578125,1088.838623046875
2001-09-27,2925.4062893775204,571.7921287465967,1084.2932549570378,3074.15576171875,594.2322387695312,1103.1798095703125
2001-09-28,3022.19285136546,600.7055004438453,1103.1795858345613,3138.614013671875,618.8302001953125,1139.58447265625
2001-10-01,3140.7157920055593,613.9364181358616,1130.7591726549172,3087.046875,601.9999389648438,1083.322509765625
2001-10-02,3107.1180486182593,608.4730400878843,1087.0001934704696,3158.446533203125,612.7884521484375,1119.72705078125
2001-10-03,3148.5305700033064,608.4729479755816,1127.4496816249239,3163.405517578125,628.3238525390625,1136.275146484375
2001-10-04,3163.4050643964674,633.5022205673204,1136.2751686476943,3110.846923828125,649.9008178710938,1128.5528564453125
2001-10-05,3078.6185038601134,642.4569850052864,1145.3786982695642,3148.53076171875,644.7225341796875,1158.3388671875
2001-10-08,3148.530219355716,644.7225522719463,1149.76455466056,3133.6552734375,636.954833984375,1147.306640625
2001-10-09,3131.6719936990708,636.5231218670741,1147.307098534963,3088.038818359375,631.3446044921875,1157.2357177734375
2001-10-10,3116.3013204893073,636.9545407427412,1164.0752852586982,3171.338623046875,645.15380859375,1174.8863525390625
2001-10-11,3189.188941461268,644.722524935492,1180.4021109017233,3168.364013671875,669.7518920898438,1132.9654541015625
2001-10-12,3213.484524311347,669.7517060015568,1132.9654541015625,3177.288818359375,657.6685791015625,1132.9654541015625
2001-10-15,3163.4051378723643,664.5734434476976,1132.965115691128,3139.605224609375,650.76416015625,1121.933349609375
2001-10-16,3142.580530340021,650.763924210798,1119.7266191930328,3141.5888671875,649.9008178710938,1094.353515625
2001-10-17,3167.8676213815756,655.9424987962193,1085.7938523582166,3219.929931640625,668.888671875,1092.148193359375
2001-10-18,3205.948108910713,662.5596705533652,1098.7672329194709,3246.70556640625,649.9008178710938,1092.148193359375
2001-10-19,3238.772041051861,643.8595064276371,1092.14803813838,3207.038818359375,627.8924560546875,1103.1798095703125
2001-10-22,3207.038239870233,632.7835257446849,1115.3143310546875,3217.946533203125,643.8594970703125,1115.3143310546875
2001-10-23,3211.402242114939,653.7850647819894,1108.8061017845346,3232.822265625,674.4989624023438,1105.38623046875
2001-10-24,3241.746418008733,674.4985894397571,1116.661987406089,3197.12158203125,678.3825073242188,1093.2503662109375
2001-10-25,3222.905626675536,684.0276419628858,1089.1910940507225,3097.9560546875,673.20458984375,1077.8062744140625
2001-10-26,3121.55736707318,674.0674768866953,1075.7363693472405,3122.747314453125,685.7191162109375,1107.591796875
2001-10-29,3097.9558962566707,672.3412853717347,1112.5564142509063,3019.614501953125,662.8474731445312,1082.218994140625
2001-10-30,3037.4641919136047,650.3324488363697,1073.393688753446,3046.38916015625,636.0916748046875,1068.98095703125
2001-10-31,3010.6891164770436,640.4939040685456,1078.90960643758,3075.147216796875,650.3321533203125,1100.97314453125
2001-11-01,3068.2060749813054,650.2460851328422,1094.5023206307058,3149.5224609375,655.5109252929688,1105.38623046875
2001-11-02,3127.2103507112,655.5110903057124,1105.3857934525922,3185.22265625,657.2371826171875,1131.8621826171875
2001-11-05,3185.221636284722,651.1956368121579,1134.0687829100798,3257.613037109375,673.6357421875,1156.1324462890625
2001-11-06,3257.613292785984,673.6357420383702,1156.1324462890625,3211.005126953125,679.67724609375,1156.1324462890625
2001-11-07,3186.213343027603,666.2995781567503,1156.1324462890625,3211.99658203125,679.67724609375,1156.1324462890625
2001-11-08,3217.9464701021634,673.6019801346931,1155.7045201853978,3222.90478515625,692.1919555664062,1187.0216064453125
2001-11-09,3217.94637106794,692.1917590856849,1187.0211601004257,3226.871337890625,683.992431640625,1171.57666015625
2001-11-12,3226.87181329817,678.3223878731258,1175.9889424589146,3159.438720703125,666.7311401367188,1153.92529296875
2001-11-13,3193.155156310845,678.8139358643743,1158.3385828387443,3183.238525390625,691.32861328125,1172.679931640625
2001-11-14,3206.017271537664,681.8350235704316,1166.6301819988869,3177.288818359375,699.9597778320312,1167.1641845703125
2001-11-15,3178.2804651529436,700.3911228046529,1167.1640314486076,3163.405517578125,702.548828125,1178.19580078125
2001-11-16,3161.421937366141,704.7066151358113,1175.2325436923481,3183.238525390625,715.9266357421875,1202.465576171875
2001-11-19,3178.6772271305745,719.8108333591698,1199.2642917482476,3148.53076171875,727.5785522460938,1223.4261474609375
2001-11-20,3129.688268691103,726.7154363577657,1225.6318834428266,3130.679931640625,725.4207763671875,1218.7457275390625
2001-11-21,3135.3410248367795,730.6612131165897,1217.9098845254782,3219.929931640625,735.777587890625,1228.941650390625
2001-11-22,3219.929796123798,735.7779004207678,1235.5612725998867,3222.90478515625,743.9771728515625,1237.767578125
2001-11-23,3195.138427734375,742.2505744086558,1226.7356959115748,3195.138427734375,739.6613159179688,1234.4578857421875
2001-11-26,3233.813251454754,735.3463036630567,1231.1485123335865,3167.371826171875,742.2509765625,1247.6961669921875
2001-11-27,3172.033507261622,743.1475273957626,1247.6959556102308,3172.3310546875,737.5038452148438,1235.56103515625
2001-11-28,3172.330087110358,737.7192686037263,1235.561225613634,3152.496826171875,723.2625732421875,1211.291259765625
2001-11-29,3127.7055580277347,726.715123323428,1207.9810265605367,3120.763916015625,729.3043212890625,1231.1478271484375
2001-11-30,3105.3932286087347,729.3043212890625,1231.1481450703527,3109.855712890625,729.3043212890625,1249.902099609375
2001-12-03,3101.1278857819925,727.48176145537,1246.777858109912,3045.396484375,719.379150390625,1239.973388671875
2001-12-04,3087.4433849264888,721.7958512442223,1238.2041854050694,3145.554931640625,728.8731689453125,1219.0133056640625
2001-12-05,3071.1801925683135,742.2507534872877,1243.2835081605826,3158.446533203125,764.6909790039062,1222.3231201171875
2001-12-06,3163.6341259144015,743.9771008895341,1211.9549254435753,3185.22265625,769.0064086914062,1217.909912109375
2001-12-07,3177.2893362708396,764.690710348792,1224.5291967651601,3137.622802734375,751.3128662109375,1171.57666015625
2001-12-10,3133.6552734375,751.3131879251131,1171.576917122068,3133.6552734375,737.5038452148438,1167.1641845703125
